,time,price,volume
354,2021-06-15 15:44:37,129990.0,3
355,2021-06-15 15:44:37,129985.0,20
356,2021-06-15 15:44:38,129985.0,9
357,2021-06-15 15:44:38,129985.0,1
358,2021-06-15 15:44:39,129990.0,5
359,2021-06-15 15:44:39,129980.0,5
360,2021-06-15 15:44:40,129975.0,10
361,2021-06-15 15:44:40,129985.0,1
362,2021-06-15 15:44:41,129985.0,63
363,2021-06-15 15:44:41,129985.0,1
364,2021-06-15 15:44:42,129975.0,5
365,2021-06-15 15:44:42,129980.0,2
366,2021-06-15 15:44:43,129985.0,10
367,2021-06-15 15:44:43,129990.0,1
368,2021-06-15 15:44:44,129990.0,3
369,2021-06-15 15:44:45,129995.0,2
370,2021-06-15 15:44:45,129990.0,2
371,2021-06-15 15:44:46,129995.0,1
372,2021-06-15 15:44:46,129995.0,3
373,2021-06-15 15:44:47,129985.0,1
374,2021-06-15 15:44:47,129990.0,2
375,2021-06-15 15:44:48,129990.0,1
376,2021-06-15 15:44:48,129990.0,10
377,2021-06-15 15:44:49,129985.0,5
378,2021-06-15 15:44:49,129985.0,60
379,2021-06-15 15:44:50,129985.0,1
380,2021-06-15 15:44:50,129985.0,1
381,2021-06-15 15:44:51,129990.0,25
382,2021-06-15 15:44:51,129990.0,12
383,2021-06-15 15:44:52,129990.0,1
384,2021-06-15 15:44:52,129980.0,2
385,2021-06-15 15:44:53,129975.0,2
386,2021-06-15 15:44:53,129975.0,3
387,2021-06-15 15:44:54,129975.0,3
388,2021-06-15 15:44:54,129980.0,1
389,2021-06-15 15:44:55,129980.0,1
390,2021-06-15 15:44:56,129975.0,5
391,2021-06-15 15:44:56,129975.0,20
392,2021-06-15 15:44:57,129980.0,2
393,2021-06-15 15:44:57,129980.0,2
394,2021-06-15 15:44:58,129975.0,1
395,2021-06-15 15:44:58,129985.0,10
396,2021-06-15 15:44:59,129985.0,1
397,2021-06-15 15:44:59,129980.0,1
398,2021-06-15 15:45:00,129960.0,5
399,2021-06-15 15:45:00,129960.0,1
400,2021-06-15 15:45:01,129960.0,64
401,2021-06-15 15:45:01,129960.0,300
402,2021-06-15 15:45:02,129970.0,1
403,2021-06-15 15:45:02,129965.0,1
404,2021-06-15 15:45:03,129965.0,10
405,2021-06-15 15:45:03,129965.0,5
406,2021-06-15 15:45:04,129970.0,10
407,2021-06-15 15:45:04,129970.0,9
408,2021-06-15 15:45:05,129980.0,5
409,2021-06-15 15:45:05,129975.0,1
410,2021-06-15 15:45:06,129980.0,1
411,2021-06-15 15:45:06,129980.0,8
412,2021-06-15 15:45:07,129975.0,1
413,2021-06-15 15:45:08,129980.0,1
414,2021-06-15 15:45:08,129975.0,1
415,2021-06-15 15:45:09,129975.0,1
416,2021-06-15 15:45:09,129970.0,1
417,2021-06-15 15:45:10,129970.0,5
418,2021-06-15 15:45:10,129960.0,3
419,2021-06-15 15:45:11,129955.0,2
420,2021-06-15 15:45:11,129965.0,5
421,2021-06-15 15:45:12,129970.0,2
422,2021-06-15 15:45:12,129960.0,3
423,2021-06-15 15:45:13,129960.0,1
424,2021-06-15 15:45:13,129960.0,20
425,2021-06-15 15:45:14,129960.0,1
426,2021-06-15 15:45:14,129965.0,5
427,2021-06-15 15:45:15,129970.0,3
428,2021-06-15 15:45:15,129970.0,1
429,2021-06-15 15:45:16,129965.0,1
430,2021-06-15 15:45:16,129965.0,1
431,2021-06-15 15:45:17,129965.0,1
432,2021-06-15 15:45:18,129965.0,5
433,2021-06-15 15:45:18,129965.0,1
434,2021-06-15 15:45:19,129955.0,5
435,2021-06-15 15:45:19,129955.0,1
436,2021-06-15 15:45:20,129955.0,1
437,2021-06-15 15:45:20,129960.0,1
438,2021-06-15 15:45:21,129965.0,5
439,2021-06-15 15:45:21,129965.0,1
440,2021-06-15 15:45:22,129970.0,1
441,2021-06-15 15:45:22,129965.0,1
442,2021-06-15 15:45:23,129970.0,1
443,2021-06-15 15:45:23,129970.0,1
444,2021-06-15 15:45:24,129970.0,1
445,2021-06-15 15:45:24,129980.0,1
446,2021-06-15 15:45:25,129980.0,5
447,2021-06-15 15:45:25,129980.0,1
448,2021-06-15 15:45:26,129985.0,107
449,2021-06-15 15:45:26,129980.0,15
450,2021-06-15 15:45:27,129975.0,1
451,2021-06-15 15:45:27,129970.0,25
452,2021-06-15 15:45:28,129970.0,10
453,2021-06-15 15:45:28,129965.0,1
454,2021-06-15 15:45:29,129955.0,1
455,2021-06-15 15:45:30,129955.0,6
456,2021-06-15 15:45:30,129955.0,54
457,2021-06-15 15:45:31,129965.0,10
458,2021-06-15 15:45:31,129950.0,1
459,2021-06-15 15:45:32,129955.0,1
460,2021-06-15 15:45:32,129955.0,1
461,2021-06-15 15:45:33,129960.0,1
462,2021-06-15 15:45:33,129955.0,1
463,2021-06-15 15:45:34,129955.0,5
464,2021-06-15 15:45:34,129955.0,11
465,2021-06-15 15:45:35,129955.0,1
466,2021-06-15 15:45:35,129955.0,2
467,2021-06-15 15:45:36,129950.0,20
468,2021-06-15 15:45:36,129950.0,1
469,2021-06-15 15:45:37,129955.0,10
470,2021-06-15 15:45:37,129960.0,13
471,2021-06-15 15:45:38,129960.0,1
472,2021-06-15 15:45:38,129955.0,10
473,2021-06-15 15:45:39,129955.0,25
474,2021-06-15 15:45:39,129960.0,1
475,2021-06-15 15:45:40,129955.0,1
476,2021-06-15 15:45:40,129960.0,1
477,2021-06-15 15:45:41,129960.0,6
478,2021-06-15 15:45:42,129965.0,11
479,2021-06-15 15:45:42,129975.0,44
480,2021-06-15 15:45:43,129970.0,3
481,2021-06-15 15:45:43,129975.0,6
482,2021-06-15 15:45:44,129975.0,2
483,2021-06-15 15:45:44,129975.0,1
484,2021-06-15 15:45:45,129970.0,1
485,2021-06-15 15:45:45,129965.0,1
486,2021-06-15 15:45:46,129965.0,4
487,2021-06-15 15:45:46,129955.0,1
488,2021-06-15 15:45:47,129955.0,5
489,2021-06-15 15:45:47,129960.0,2
490,2021-06-15 15:45:48,129965.0,1
491,2021-06-15 15:45:48,129955.0,18
492,2021-06-15 15:45:49,129965.0,1
493,2021-06-15 15:45:49,129965.0,1
494,2021-06-15 15:45:50,129965.0,1
495,2021-06-15 15:45:50,129975.0,3
496,2021-06-15 15:45:51,129970.0,1
497,2021-06-15 15:45:52,129975.0,13
498,2021-06-15 15:45:52,129970.0,15
499,2021-06-15 15:45:53,129975.0,1
500,2021-06-15 15:45:53,129980.0,5
501,2021-06-15 15:45:54,129980.0,1
502,2021-06-15 15:45:54,129980.0,5
503,2021-06-15 15:45:55,129980.0,27
504,2021-06-15 15:45:55,129980.0,10
