<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.12	02:11:00	1.19837	1.19840	1.19830	1.19839	31	0	1
2021.03.12	02:12:00	1.19838	1.19840	1.19831	1.19833	43	0	1
2021.03.12	02:13:00	1.19832	1.19840	1.19822	1.19832	61	0	1
2021.03.12	02:14:00	1.19832	1.19833	1.19825	1.19826	23	0	1
2021.03.12	02:15:00	1.19826	1.19832	1.19824	1.19828	30	0	1
2021.03.12	02:16:00	1.19827	1.19830	1.19821	1.19823	27	0	1
2021.03.12	02:17:00	1.19823	1.19823	1.19819	1.19821	25	0	1
2021.03.12	02:18:00	1.19820	1.19821	1.19815	1.19818	20	0	1
2021.03.12	02:19:00	1.19818	1.19819	1.19810	1.19817	37	0	1
2021.03.12	02:20:00	1.19819	1.19822	1.19805	1.19813	42	0	1
2021.03.12	02:21:00	1.19811	1.19823	1.19810	1.19819	42	0	1
2021.03.12	02:22:00	1.19819	1.19826	1.19819	1.19823	40	0	1
2021.03.12	02:23:00	1.19824	1.19828	1.19823	1.19824	26	0	1
2021.03.12	02:24:00	1.19824	1.19827	1.19818	1.19819	20	0	1
