Date,Time,Open,High,Low,Close,Tick,Volume,Spread
2021.03.15,11:16:00,114360,114400,114340,114350,6064,20943,5
2021.03.15,11:17:00,114355,114380,114320,114340,4890,16309,5
2021.03.15,11:18:00,114335,114390,114310,114345,6771,23220,5
2021.03.15,11:19:00,114350,114375,114285,114325,8400,27916,5
2021.03.15,11:20:00,114325,114415,114285,114385,13088,44567,5
2021.03.15,11:21:00,114385,114430,114310,114315,12375,42242,5
2021.03.15,11:22:00,114320,114330,114265,114300,11498,38647,5
2021.03.15,11:23:00,114300,114380,114280,114330,8107,26390,5
2021.03.15,11:24:00,114325,114350,114305,114345,3058,11385,5
2021.03.15,11:25:00,114350,114415,114340,114370,9039,30961,5
2021.03.15,11:26:00,114365,114380,114335,114365,4158,15269,5
2021.03.15,11:27:00,114365,114390,114335,114345,3774,12693,5
2021.03.15,11:28:00,114340,114370,114310,114365,5995,21165,5
2021.03.15,11:29:00,114365,114385,114325,114330,4139,14868,5
2021.03.15,11:30:00,114330,114360,114300,114320,6493,23345,5
2021.03.15,11:31:00,114320,114330,114255,114320,14445,49580,5
2021.03.15,11:32:00,114325,114370,114305,114345,7133,24391,5
2021.03.15,11:33:00,114345,114550,114335,114500,25768,87169,5
2021.03.15,11:34:00,114500,114545,114475,114475,11195,38339,5
2021.03.15,11:35:00,114480,114605,114460,114585,18354,61327,5
2021.03.15,11:36:00,114585,114615,114545,114550,10493,35892,5
2021.03.15,11:37:00,114550,114570,114435,114445,16755,54637,5
2021.03.15,11:38:00,114445,114505,114420,114460,11012,39137,5
2021.03.15,11:39:00,114460,114470,114390,114405,9307,33154,5
2021.03.15,11:40:00,114400,114460,114380,114445,7975,28136,5
2021.03.15,11:41:00,114445,114580,114445,114525,17207,58723,5
2021.03.15,11:42:00,114525,114585,114520,114555,7628,27092,5
2021.03.15,11:43:00,114555,114795,114550,114690,39232,138404,5
2021.03.15,11:44:00,114690,114730,114640,114730,10675,39251,5
2021.03.15,11:45:00,114725,114860,114725,114815,22092,75765,5
2021.03.15,11:46:00,114815,114860,114750,114850,12190,42190,5
2021.03.15,11:47:00,114850,114875,114805,114830,8335,30155,5
2021.03.15,11:48:00,114830,114875,114805,114825,7345,27664,5
2021.03.15,11:49:00,114825,114840,114765,114815,8805,31020,5
2021.03.15,11:50:00,114810,114855,114770,114845,10177,35580,5
2021.03.15,11:51:00,114845,114920,114840,114850,16460,54490,5
2021.03.15,11:52:00,114850,114905,114825,114875,8288,30081,5
2021.03.15,11:53:00,114880,114905,114820,114825,6395,22773,5
2021.03.15,11:54:00,114825,114855,114815,114830,4152,14590,5
2021.03.15,11:55:00,114825,114890,114800,114885,7060,26158,5
2021.03.15,11:56:00,114885,114945,114875,114905,11749,39417,5
2021.03.15,11:57:00,114900,114920,114800,114825,10532,36809,5
2021.03.15,11:58:00,114820,114875,114800,114825,7156,26448,5
2021.03.15,11:59:00,114825,114860,114745,114760,12864,44415,5
2021.03.15,12:00:00,114760,114820,114725,114735,12924,44373,5
2021.03.15,12:01:00,114740,114770,114720,114750,5384,19429,5
2021.03.15,12:02:00,114745,114805,114725,114745,6707,23050,5
2021.03.15,12:03:00,114750,114805,114740,114790,4093,14912,5
2021.03.15,12:04:00,114790,114850,114785,114835,8691,29410,5
2021.03.15,12:05:00,114835,114865,114810,114845,6813,23457,5
2021.03.15,12:06:00,114850,114905,114805,114810,10881,35470,5
2021.03.15,12:07:00,114810,114855,114800,114810,5437,21562,5
2021.03.15,12:08:00,114810,114820,114780,114790,3864,13732,5
2021.03.15,12:09:00,114795,114825,114765,114800,4232,17743,5
2021.03.15,12:10:00,114800,114835,114780,114815,3457,11701,5
2021.03.15,12:11:00,114815,114845,114800,114820,3598,12660,5
2021.03.15,12:12:00,114820,114835,114770,114810,5604,20970,5
2021.03.15,12:13:00,114810,114860,114805,114835,5263,19236,5
2021.03.15,12:14:00,114835,114870,114770,114780,5896,21560,5
2021.03.15,12:15:00,114780,114815,114765,114795,4851,17479,5
2021.03.15,12:16:00,114800,114835,114775,114815,3519,12380,5
2021.03.15,12:17:00,114815,114825,114740,114750,6443,22253,5
2021.03.15,12:18:00,114745,114780,114740,114760,3660,13757,5
2021.03.15,12:19:00,114765,114805,114750,114760,3823,13898,5
2021.03.15,12:20:00,114760,114840,114745,114840,6090,21866,5
2021.03.15,12:21:00,114840,114860,114790,114800,6887,24054,5
2021.03.15,12:22:00,114805,114900,114800,114885,8303,29380,5
2021.03.15,12:23:00,114885,114890,114840,114855,5812,20566,5
2021.03.15,12:24:00,114850,114860,114805,114820,4827,16959,5
2021.03.15,12:25:00,114825,114865,114810,114840,3768,13478,5
2021.03.15,12:26:00,114840,114840,114765,114765,6391,24194,5
2021.03.15,12:27:00,114765,114780,114670,114705,20027,66909,5
2021.03.15,12:28:00,114705,114725,114660,114680,8507,34259,5
2021.03.15,12:29:00,114675,114715,114595,114605,13801,50055,5
2021.03.15,12:30:00,114600,114625,114565,114580,12226,43711,5
2021.03.15,12:31:00,114575,114610,114525,114530,10567,39772,5
2021.03.15,12:32:00,114530,114565,114405,114420,21920,80643,5
2021.03.15,12:33:00,114420,114465,114390,114460,12406,43999,5
2021.03.15,12:34:00,114465,114490,114320,114345,18170,66690,5
2021.03.15,12:35:00,114345,114360,114190,114210,23356,85655,5
2021.03.15,12:36:00,114210,114280,114200,114245,11429,41159,5
2021.03.15,12:37:00,114250,114280,114225,114235,6200,23120,5
2021.03.15,12:38:00,114235,114245,114055,114105,23567,87669,5
2021.03.15,12:39:00,114110,114145,114085,114125,8042,29676,5
2021.03.15,12:40:00,114125,114220,114090,114215,13463,45508,5
2021.03.15,12:41:00,114220,114230,114155,114175,8572,30606,5
2021.03.15,12:42:00,114180,114245,114170,114200,8221,30460,5
2021.03.15,12:43:00,114195,114195,114155,114190,6540,24699,5
2021.03.15,12:44:00,114190,114205,114135,114145,6358,23102,5
2021.03.15,12:45:00,114145,114165,114105,114115,9129,30881,5
2021.03.15,12:46:00,114115,114170,114100,114165,5840,19545,5
2021.03.15,12:47:00,114165,114225,114160,114190,8683,30506,5
2021.03.15,12:48:00,114190,114260,114180,114225,9491,34195,5
2021.03.15,12:49:00,114220,114255,114180,114235,5827,20678,5
2021.03.15,12:50:00,114235,114295,114180,114255,11364,41321,5
2021.03.15,12:51:00,114250,114270,114190,114210,6605,23719,5
2021.03.15,12:52:00,114210,114230,114190,114205,3170,12003,5
2021.03.15,12:53:00,114205,114225,114155,114220,7572,27454,5
2021.03.15,12:54:00,114220,114240,114185,114195,3801,13606,5
2021.03.15,12:55:00,114195,114290,114185,114280,5873,22784,5
2021.03.15,12:56:00,114285,114310,114245,114295,8610,32733,5
2021.03.15,12:57:00,114300,114335,114280,114285,7449,27960,5
2021.03.15,12:58:00,114280,114310,114250,114295,5308,19547,5
2021.03.15,12:59:00,114290,114295,114225,114265,6069,21266,5
2021.03.15,13:00:00,114265,114325,114250,114315,6163,21724,5
2021.03.15,13:01:00,114315,114370,114285,114360,8579,29441,5
2021.03.15,13:02:00,114355,114455,114355,114400,15089,52174,5
2021.03.15,13:03:00,114395,114410,114380,114400,4568,16160,5
2021.03.15,13:04:00,114395,114440,114395,114430,4019,14680,5
2021.03.15,13:05:00,114430,114520,114430,114475,13901,49578,5
2021.03.15,13:06:00,114475,114535,114440,114535,8844,31098,5
2021.03.15,13:07:00,114535,114630,114520,114595,15793,56620,5
2021.03.15,13:08:00,114595,114630,114565,114575,7141,26186,5
2021.03.15,13:09:00,114575,114580,114450,114465,13769,49868,5
2021.03.15,13:10:00,114470,114515,114430,114455,8294,28435,5
2021.03.15,13:11:00,114455,114510,114445,114490,5025,18679,5
2021.03.15,13:12:00,114490,114530,114480,114515,4915,17669,5
2021.03.15,13:13:00,114515,114530,114485,114500,4021,14990,5
2021.03.15,13:14:00,114500,114530,114460,114475,4168,15966,5
2021.03.15,13:15:00,114475,114530,114465,114500,4359,17707,5
2021.03.15,13:16:00,114500,114500,114410,114460,9418,30787,5
2021.03.15,13:17:00,114460,114480,114445,114470,3003,10700,5
2021.03.15,13:18:00,114470,114515,114465,114490,3921,13260,5
2021.03.15,13:19:00,114485,114525,114470,114510,3223,12435,5
2021.03.15,13:20:00,114510,114555,114500,114525,8020,29256,5
2021.03.15,13:21:00,114525,114555,114485,114515,5986,19920,5
2021.03.15,13:22:00,114515,114530,114495,114515,2048,7180,5
2021.03.15,13:23:00,114515,114565,114475,114515,8776,32880,5
2021.03.15,13:24:00,114515,114685,114495,114640,18494,63930,5
2021.03.15,13:25:00,114640,114700,114625,114650,9564,34443,5
2021.03.15,13:26:00,114650,114740,114610,114685,13830,47889,5
2021.03.15,13:27:00,114680,114695,114620,114670,6602,22691,5
2021.03.15,13:28:00,114670,114670,114610,114620,3434,11917,5
2021.03.15,13:29:00,114620,114640,114460,114465,16190,53870,5
2021.03.15,13:30:00,114470,114550,114460,114535,9983,33761,5
2021.03.15,13:31:00,114530,114605,114520,114590,8644,28765,5
2021.03.15,13:32:00,114590,114670,114585,114645,10158,37204,5
2021.03.15,13:33:00,114645,114675,114600,114615,7331,26679,5
2021.03.15,13:34:00,114610,114635,114565,114605,5880,20020,5
2021.03.15,13:35:00,114600,114625,114580,114610,3807,13496,5
2021.03.15,13:36:00,114615,114620,114535,114560,6719,23867,5
2021.03.15,13:37:00,114560,114640,114560,114625,5717,19912,5
2021.03.15,13:38:00,114630,114685,114620,114665,7747,26593,5
2021.03.15,13:39:00,114665,114715,114660,114685,7013,24331,5
2021.03.15,13:40:00,114685,114720,114580,114600,10555,36746,5
2021.03.15,13:41:00,114600,114625,114570,114600,6055,22075,5
2021.03.15,13:42:00,114605,114625,114580,114605,3169,10610,5
2021.03.15,13:43:00,114600,114645,114595,114605,3869,13864,5
2021.03.15,13:44:00,114610,114635,114600,114605,2195,7639,5
2021.03.15,13:45:00,114600,114660,114585,114640,5456,18714,5
2021.03.15,13:46:00,114640,114675,114620,114640,4194,14942,5
2021.03.15,13:47:00,114640,114710,114635,114695,5809,21187,5
2021.03.15,13:48:00,114700,114825,114695,114810,17146,59792,5
2021.03.15,13:49:00,114810,114840,114785,114815,7246,25902,5
2021.03.15,13:50:00,114815,114855,114775,114820,9161,31147,5
2021.03.15,13:51:00,114825,114845,114745,114755,8400,29716,5
2021.03.15,13:52:00,114760,114785,114710,114760,8903,29224,5
2021.03.15,13:53:00,114760,114775,114735,114745,3227,10865,5
2021.03.15,13:54:00,114745,114760,114715,114735,3784,11926,5
2021.03.15,13:55:00,114735,114760,114690,114705,6609,21336,5
2021.03.15,13:56:00,114700,114740,114680,114710,5478,19114,5
2021.03.15,13:57:00,114710,114715,114620,114665,9506,32771,5
2021.03.15,13:58:00,114660,114680,114640,114660,3704,12843,5
2021.03.15,13:59:00,114655,114680,114630,114660,3427,13199,5
2021.03.15,14:00:00,114660,114720,114660,114705,8759,27414,5
2021.03.15,14:01:00,114700,114750,114690,114720,5809,18962,5
2021.03.15,14:02:00,114720,114745,114700,114715,3620,12752,5
2021.03.15,14:03:00,114715,114725,114690,114690,3186,9997,5
2021.03.15,14:04:00,114695,114705,114650,114690,5138,17604,5
2021.03.15,14:05:00,114690,114740,114685,114720,6001,19591,5
2021.03.15,14:06:00,114720,114730,114695,114715,2723,9192,5
2021.03.15,14:07:00,114720,114770,114700,114760,5750,19824,5
2021.03.15,14:08:00,114760,114775,114740,114740,5376,18398,5
2021.03.15,14:09:00,114740,114745,114695,114695,4807,15701,5
2021.03.15,14:10:00,114695,114705,114655,114660,7222,24874,5
2021.03.15,14:11:00,114665,114715,114635,114705,8528,30306,5
2021.03.15,14:12:00,114700,114755,114700,114725,6236,21731,5
2021.03.15,14:13:00,114730,114760,114705,114720,5011,19129,5
2021.03.15,14:14:00,114720,114730,114660,114665,5214,19132,5
2021.03.15,14:15:00,114665,114685,114645,114670,5298,20515,5
2021.03.15,14:16:00,114675,114680,114645,114650,2975,10496,5
2021.03.15,14:17:00,114650,114665,114605,114650,9661,32810,5
2021.03.15,14:18:00,114650,114670,114635,114670,3746,13512,5
2021.03.15,14:19:00,114670,114720,114650,114710,6999,23375,5
2021.03.15,14:20:00,114710,114715,114680,114700,2998,10494,5
2021.03.15,14:21:00,114700,114725,114670,114705,5021,17645,5
2021.03.15,14:22:00,114710,114765,114700,114765,7548,25801,5
2021.03.15,14:23:00,114760,114805,114750,114775,10462,34922,5
2021.03.15,14:24:00,114775,114800,114725,114725,5510,17925,5
2021.03.15,14:25:00,114730,114735,114680,114695,8183,28371,5
2021.03.15,14:26:00,114695,114695,114675,114685,3329,11496,5
2021.03.15,14:27:00,114690,114715,114665,114695,3628,12960,5
2021.03.15,14:28:00,114690,114710,114665,114675,2987,11995,5
2021.03.15,14:29:00,114680,114680,114620,114625,8007,29150,5
2021.03.15,14:30:00,114625,114630,114500,114580,23218,80070,5
2021.03.15,14:31:00,114580,114670,114560,114645,12300,42774,5
2021.03.15,14:32:00,114645,114650,114580,114600,6522,24036,5
2021.03.15,14:33:00,114600,114625,114590,114605,2679,9604,5
2021.03.15,14:34:00,114610,114610,114535,114580,7292,26063,5
2021.03.15,14:35:00,114580,114620,114550,114605,5779,22321,5
2021.03.15,14:36:00,114605,114620,114565,114570,3245,12288,5
2021.03.15,14:37:00,114565,114590,114485,114495,11044,38634,5
2021.03.15,14:38:00,114495,114560,114475,114545,10800,39901,5
2021.03.15,14:39:00,114545,114570,114520,114570,3755,11829,5
2021.03.15,14:40:00,114565,114635,114555,114620,9764,33609,5
2021.03.15,14:41:00,114615,114655,114605,114635,6123,22662,5
2021.03.15,14:42:00,114635,114645,114600,114625,4042,15070,5
2021.03.15,14:43:00,114625,114695,114625,114640,8346,30469,5
2021.03.15,14:44:00,114635,114650,114610,114625,4159,14726,5
2021.03.15,14:45:00,114625,114665,114610,114615,4593,16505,5
2021.03.15,14:46:00,114610,114655,114600,114655,4740,17506,5
2021.03.15,14:47:00,114655,114720,114645,114700,9677,34666,5
2021.03.15,14:48:00,114700,114730,114665,114700,6391,22832,5
2021.03.15,14:49:00,114700,114710,114655,114690,4257,15864,5
2021.03.15,14:50:00,114690,114700,114620,114630,6601,24308,5
2021.03.15,14:51:00,114630,114645,114605,114635,5314,19526,5
2021.03.15,14:52:00,114640,114680,114630,114640,4961,19027,5
2021.03.15,14:53:00,114645,114725,114615,114680,7740,30576,5
2021.03.15,14:54:00,114680,114705,114650,114690,4050,16829,5
2021.03.15,14:55:00,114695,114705,114610,114610,6089,23237,5
2021.03.15,14:56:00,114615,114620,114580,114600,7836,27666,5
2021.03.15,14:57:00,114600,114620,114590,114605,2835,9924,5
2021.03.15,14:58:00,114605,114610,114535,114555,8130,29166,5
2021.03.15,14:59:00,114560,114600,114555,114590,4377,14781,5
2021.03.15,15:00:00,114590,114630,114585,114600,5845,20138,5
2021.03.15,15:01:00,114600,114635,114575,114580,4942,18060,5
2021.03.15,15:02:00,114585,114625,114570,114605,3648,13812,5
2021.03.15,15:03:00,114605,114635,114575,114625,3969,19015,5
2021.03.15,15:04:00,114630,114645,114605,114635,3901,15458,5
2021.03.15,15:05:00,114635,114685,114605,114610,9771,37958,5
2021.03.15,15:06:00,114605,114610,114525,114560,10396,36234,5
2021.03.15,15:07:00,114555,114575,114525,114525,4330,15453,5
2021.03.15,15:08:00,114525,114590,114505,114570,7056,23761,5
2021.03.15,15:09:00,114570,114640,114560,114640,4640,16362,5
2021.03.15,15:10:00,114635,114650,114600,114620,5627,22245,5
2021.03.15,15:11:00,114620,114630,114580,114600,4093,16388,5
2021.03.15,15:12:00,114600,114630,114595,114605,1964,7074,5
2021.03.15,15:13:00,114610,114615,114570,114580,3226,12054,5
2021.03.15,15:14:00,114585,114640,114575,114630,4195,16056,5
2021.03.15,15:15:00,114630,114675,114595,114640,5682,23260,5
2021.03.15,15:16:00,114645,114660,114610,114625,3410,12366,5
2021.03.15,15:17:00,114630,114640,114585,114585,3094,10870,5
2021.03.15,15:18:00,114585,114615,114560,114600,4111,14712,5
2021.03.15,15:19:00,114605,114635,114600,114625,2075,7802,5
2021.03.15,15:20:00,114620,114670,114620,114645,4602,17700,5
2021.03.15,15:21:00,114645,114695,114640,114685,4644,16743,5
2021.03.15,15:22:00,114685,114770,114680,114745,16182,60086,5
2021.03.15,15:23:00,114745,114750,114685,114700,5477,20331,5
2021.03.15,15:24:00,114705,114715,114665,114700,5079,17328,5
2021.03.15,15:25:00,114700,114740,114685,114700,6112,22751,5
2021.03.15,15:26:00,114695,114700,114605,114630,10301,39972,5
2021.03.15,15:27:00,114625,114665,114605,114660,5571,21726,5
2021.03.15,15:28:00,114660,114685,114640,114665,3797,13594,5
2021.03.15,15:29:00,114660,114730,114650,114715,5725,22833,5
2021.03.15,15:30:00,114715,114750,114690,114740,5971,21679,5
2021.03.15,15:31:00,114740,114975,114735,114885,29593,110668,5
2021.03.15,15:32:00,114890,114910,114840,114880,8088,30206,5
2021.03.15,15:33:00,114880,114880,114780,114800,10239,38416,5
2021.03.15,15:34:00,114800,114940,114780,114850,12704,50080,5
2021.03.15,15:35:00,114855,114920,114850,114885,8180,30346,5
2021.03.15,15:36:00,114880,114895,114835,114855,4867,16544,5
2021.03.15,15:37:00,114855,114885,114830,114860,6066,28917,5
2021.03.15,15:38:00,114855,114875,114840,114840,2567,9805,5
2021.03.15,15:39:00,114840,114860,114805,114845,4881,19362,5
2021.03.15,15:40:00,114850,114960,114850,114940,11414,41139,5
2021.03.15,15:41:00,114940,115050,114900,115000,17775,70682,5
2021.03.15,15:42:00,115005,115010,114980,114985,6300,25641,5
2021.03.15,15:43:00,114980,115000,114925,114945,7533,26546,5
2021.03.15,15:44:00,114945,114950,114890,114930,7322,26687,5
2021.03.15,15:45:00,114935,114960,114880,114885,6273,24231,5
2021.03.15,15:46:00,114885,114905,114815,114860,11579,43555,5
2021.03.15,15:47:00,114860,114935,114860,114920,7887,32315,5
2021.03.15,15:48:00,114920,114935,114875,114885,3904,14788,5
2021.03.15,15:49:00,114880,114905,114860,114880,3413,11980,5
2021.03.15,15:50:00,114885,114910,114870,114880,3950,15933,5
2021.03.15,15:51:00,114880,114890,114845,114875,4001,15985,5
2021.03.15,15:52:00,114880,114925,114835,114870,7137,29091,5
2021.03.15,15:53:00,114870,114890,114855,114865,2696,10999,5
2021.03.15,15:54:00,114865,114865,114835,114840,3008,11330,5
2021.03.15,15:55:00,114835,114870,114805,114870,7129,26873,5
2021.03.15,15:56:00,114865,114880,114840,114865,4038,16145,5
2021.03.15,15:57:00,114860,114865,114805,114810,4661,17131,5
2021.03.15,15:58:00,114815,114820,114750,114770,13361,48058,5
2021.03.15,15:59:00,114770,114830,114755,114825,7259,27694,5
2021.03.15,16:00:00,114825,114870,114810,114835,7438,29012,5
2021.03.15,16:01:00,114840,114880,114835,114860,4812,18547,5
2021.03.15,16:02:00,114860,114860,114770,114815,7420,27119,5
2021.03.15,16:03:00,114815,114835,114775,114790,3807,13200,5
2021.03.15,16:04:00,114785,114830,114770,114805,4802,18151,5
2021.03.15,16:05:00,114805,114810,114660,114680,16922,59691,5
2021.03.15,16:06:00,114680,114735,114675,114720,8106,29948,5
2021.03.15,16:07:00,114715,114740,114705,114725,4005,15845,5
2021.03.15,16:08:00,114725,114800,114710,114770,8233,31279,5
2021.03.15,16:09:00,114770,114785,114735,114765,3902,14090,5
2021.03.15,16:10:00,114760,114780,114700,114770,6878,25282,5
2021.03.15,16:11:00,114775,114805,114765,114770,6281,22424,5
2021.03.15,16:12:00,114770,114790,114710,114730,5351,20136,5
2021.03.15,16:13:00,114730,114755,114705,114750,4383,15323,5
2021.03.15,16:14:00,114750,114770,114740,114770,2946,10984,5
2021.03.15,16:15:00,114770,114790,114670,114680,6719,23590,5
2021.03.15,16:16:00,114675,114735,114665,114730,7095,25638,5
2021.03.15,16:17:00,114725,114745,114700,114725,3414,12351,5
2021.03.15,16:18:00,114730,114745,114695,114715,2823,10082,5
2021.03.15,16:19:00,114720,114755,114700,114715,3893,15287,5
2021.03.15,16:20:00,114715,114725,114635,114680,10789,37359,5
2021.03.15,16:21:00,114685,114720,114655,114675,7195,27054,5
2021.03.15,16:22:00,114665,114700,114645,114650,4525,15895,5
2021.03.15,16:23:00,114650,114665,114620,114650,7809,28901,5
2021.03.15,16:24:00,114645,114680,114635,114655,4191,16664,5
2021.03.15,16:25:00,114655,114690,114650,114665,3731,13971,5
2021.03.15,16:26:00,114665,114685,114645,114670,2788,10620,5
2021.03.15,16:27:00,114670,114700,114635,114640,4325,16344,5
2021.03.15,16:28:00,114640,114645,114605,114620,7558,27420,5
2021.03.15,16:29:00,114620,114645,114570,114635,9712,35756,5
2021.03.15,16:30:00,114635,114700,114630,114685,8151,32663,5
2021.03.15,16:31:00,114680,114700,114645,114660,4526,16875,5
2021.03.15,16:32:00,114665,114685,114650,114670,2571,10643,5
2021.03.15,16:33:00,114670,114735,114610,114625,13164,49652,5
2021.03.15,16:34:00,114630,114675,114620,114645,3945,14740,5
2021.03.15,16:35:00,114640,114685,114620,114675,4879,19412,5
2021.03.15,16:36:00,114670,114710,114660,114680,4683,19941,5
2021.03.15,16:37:00,114680,114705,114665,114690,2709,11096,5
2021.03.15,16:38:00,114690,114700,114665,114680,2499,11048,5
2021.03.15,16:39:00,114680,114695,114670,114675,1587,6545,5
2021.03.15,16:40:00,114680,114690,114645,114675,3752,14405,5
2021.03.15,16:41:00,114675,114720,114650,114710,4047,17165,5
2021.03.15,16:42:00,114710,114725,114570,114580,10031,36763,5
2021.03.15,16:43:00,114585,114645,114535,114635,10502,40773,5
2021.03.15,16:44:00,114635,114665,114625,114665,3548,14399,5
2021.03.15,16:45:00,114670,114710,114645,114690,5778,21514,5
2021.03.15,16:46:00,114695,114845,114685,114830,14696,57825,5
2021.03.15,16:47:00,114825,114865,114790,114835,11433,44304,5
2021.03.15,16:48:00,114835,114855,114810,114830,4557,18295,5
2021.03.15,16:49:00,114830,114830,114770,114805,6845,28512,5
2021.03.15,16:50:00,114805,114850,114770,114825,6504,24521,5
2021.03.15,16:51:00,114825,114850,114810,114820,3592,14276,5
2021.03.15,16:52:00,114825,114840,114790,114825,3264,12117,5
2021.03.15,16:53:00,114825,114925,114810,114915,8227,30143,5
2021.03.15,16:54:00,114915,114930,114855,114875,8585,31779,5
2021.03.15,16:55:00,114875,114915,114835,114885,7843,29814,5
2021.03.15,16:56:00,114890,114895,114860,114865,2585,9961,5
2021.03.15,16:57:00,114870,114970,114860,114950,8516,29047,5
2021.03.15,16:58:00,114945,115065,114940,115005,13954,53186,5
2021.03.15,16:59:00,115005,115085,114965,115050,11289,37661,5
2021.03.15,17:00:00,115055,115220,114950,115185,21443,73968,5
2021.03.15,17:01:00,115185,115245,115030,115050,13641,48305,5
2021.03.15,17:02:00,115050,115090,115005,115030,7367,26128,5
2021.03.15,17:03:00,115030,115125,115020,115040,6190,20408,5
2021.03.15,17:04:00,115040,115060,114965,114975,6661,22320,5
2021.03.15,17:05:00,114975,115075,114905,115010,12190,41131,5
2021.03.15,17:06:00,115010,115030,114960,114985,3296,11253,5
2021.03.15,17:07:00,114985,115035,114955,114980,4847,16877,5
2021.03.15,17:08:00,114980,115075,114975,114995,4873,16884,5
2021.03.15,17:09:00,115000,115030,114985,115015,1863,6389,5
2021.03.15,17:10:00,115015,115100,115000,115025,5292,17526,5
2021.03.15,17:11:00,115030,115060,114985,115035,3681,11163,5
2021.03.15,17:12:00,115040,115050,114995,115040,2903,9946,5
2021.03.15,17:13:00,115040,115085,115025,115065,2644,8697,5
2021.03.15,17:14:00,115065,115090,115045,115075,3625,12000,5
2021.03.15,17:15:00,115075,115090,115040,115065,2628,8673,5
2021.03.15,17:16:00,115070,115080,115025,115045,2489,8186,5
2021.03.15,17:17:00,115045,115055,115015,115030,2507,7572,5
2021.03.15,17:18:00,115030,115050,114960,115025,6053,19252,5
2021.03.15,17:19:00,115025,115050,115015,115035,2067,6877,5
2021.03.15,17:20:00,115035,115065,115035,115045,2272,7189,5
2021.03.15,17:21:00,115045,115180,115040,115135,6578,20731,5
2021.03.15,17:22:00,115135,115145,115050,115095,6417,20559,5
2021.03.15,17:23:00,115095,115110,115055,115085,2858,9721,5
2021.03.15,17:24:00,115080,115095,115060,115080,1636,5426,5
2021.03.15,17:25:00,115075,115120,115060,115105,2404,7585,5
2021.03.15,17:26:00,115110,115120,115100,115100,1501,5803,5
2021.03.15,17:27:00,115105,115110,115020,115075,4370,13280,5
2021.03.15,17:28:00,115070,115080,115035,115055,1646,4959,5
2021.03.15,17:29:00,115055,115110,115040,115105,2731,8802,5
2021.03.15,17:30:00,115100,115105,115045,115080,2627,8778,5
2021.03.15,17:31:00,115080,115110,115050,115095,2030,6764,5
2021.03.15,17:32:00,115095,115150,115070,115105,3882,12712,5
2021.03.15,17:33:00,115100,115120,115095,115110,1169,3625,5
2021.03.15,17:34:00,115105,115140,115075,115090,2763,8874,5
2021.03.15,17:35:00,115090,115100,115075,115090,1227,4109,5
2021.03.15,17:36:00,115095,115115,115085,115100,1010,3032,5
2021.03.15,17:37:00,115100,115105,115085,115100,953,2752,5
2021.03.15,17:38:00,115095,115110,115090,115090,729,2284,5
2021.03.15,17:39:00,115090,115125,115085,115105,1594,5075,5
2021.03.15,17:40:00,115110,115115,114990,115070,7931,24983,5
2021.03.15,17:41:00,115070,115080,115020,115050,2905,7623,5
2021.03.15,17:42:00,115050,115075,114980,114985,3777,10918,5
2021.03.15,17:43:00,114990,115055,114970,115015,4281,11956,5
2021.03.15,17:44:00,115015,115020,114990,115015,2307,6205,5
2021.03.15,17:45:00,115010,115040,114985,114995,3407,9065,5
2021.03.15,17:46:00,114995,115025,114990,115005,1156,2685,5
2021.03.15,17:47:00,115005,115005,114920,114965,4868,13564,5
2021.03.15,17:48:00,114965,114975,114925,114965,2337,6004,5
2021.03.15,17:49:00,114960,115050,114940,115030,3423,9742,5
2021.03.15,17:50:00,115030,115030,114925,114980,5216,14897,5
2021.03.15,17:51:00,114980,114995,114935,114980,1872,4429,5
2021.03.15,17:52:00,114970,115000,114950,114985,1324,3114,5
2021.03.15,17:53:00,114985,115000,114955,114995,1019,2500,5
2021.03.15,17:54:00,114990,115030,114960,115000,2620,11556,5
2021.03.16,09:00:00,115205,115260,114950,115010,5457,15744,5
2021.03.16,09:01:00,115000,115025,114835,114935,16562,40403,5
2021.03.16,09:02:00,114935,114960,114845,114910,9613,21469,5
2021.03.16,09:03:00,114920,114965,114860,114950,7503,17673,5
2021.03.16,09:04:00,114955,114955,114880,114925,5427,11894,5
2021.03.16,09:05:00,114925,114965,114890,114955,6103,16356,5
2021.03.16,09:06:00,114960,115065,114950,115045,12828,36203,5
2021.03.16,09:07:00,115045,115085,115025,115040,7644,24214,5
2021.03.16,09:08:00,115045,115135,115040,115110,9171,30872,5
2021.03.16,09:09:00,115115,115150,115030,115035,8458,25580,5
2021.03.16,09:10:00,115040,115050,114955,115015,10513,31463,5
2021.03.16,09:11:00,115015,115110,114965,115105,10631,32061,5
2021.03.16,09:12:00,115105,115110,115055,115060,6807,21068,5
2021.03.16,09:13:00,115055,115055,114960,115045,10476,29966,5
2021.03.16,09:14:00,115045,115090,115010,115020,6630,19276,5
2021.03.16,09:15:00,115025,115030,114975,115005,6330,18564,5
2021.03.16,09:16:00,115005,115080,115000,115050,6671,19578,5
2021.03.16,09:17:00,115045,115060,114995,115005,4595,14420,5
2021.03.16,09:18:00,115000,115040,114970,115010,5351,16706,5
2021.03.16,09:19:00,115005,115020,114940,114970,6657,20390,5
2021.03.16,09:20:00,114965,115000,114920,114990,11325,34108,5
2021.03.16,09:21:00,114990,115020,114980,114995,4876,15553,5
2021.03.16,09:22:00,114990,115060,114985,115035,6513,20163,5
2021.03.16,09:23:00,115035,115055,115010,115050,3820,13079,5
